idEntrada;usuarioOnline;statusSaida;paginaSaida;avaliacao.r;dataHoraEntrada;dataHoraSaida;dataHoraErro;tempoAcesso;codigo;erro
993;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;295;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
453;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;292;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
418;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;292;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
593;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;341;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
31;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;291;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
238;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;290;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
919;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;290;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
673;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;288;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
890;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;287;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
61;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;286;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
719;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;285;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
924;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;284;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
793;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;346;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
306;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;280;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
574;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;278;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
433;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;276;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
66;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;276;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
909;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;276;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
861;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;349;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
166;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;276;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
487;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;350;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
110;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;350;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
412;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;272;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
51;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;270;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
554;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;270;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
667;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;265;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
960;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;355;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
928;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;264;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
521;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;356;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
766;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:03;356;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
498;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;260;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
872;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;257;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
862;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;257;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
423;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;255;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
704;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;254;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
354;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;254;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
121;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:01;254;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
285;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:01;254;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
652;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;253;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
740;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;362;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
808;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:04;499;500;"""SENHA INCORRETA"""
731;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:03;449;500;"""SENHA INCORRETA"""
757;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;362;500;"""SENHA INCORRETA"""
730;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;358;500;"""SENHA INCORRETA"""
782;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;349;500;"""SENHA INCORRETA"""
732;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:03;346;500;"""SENHA INCORRETA"""
727;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;308;500;"""SENHA INCORRETA"""
809;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;273;500;"""SENHA INCORRETA"""
726;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;270;500;"""SENHA INCORRETA"""
728;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:01;263;500;"""SENHA INCORRETA"""
806;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;257;500;"""SENHA INCORRETA"""
725;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;240;500;"""SENHA INCORRETA"""
783;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;240;500;"""SENHA INCORRETA"""
807;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;231;500;"""SENHA INCORRETA"""
756;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;226;500;"""SENHA INCORRETA"""
810;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;221;500;"""SENHA INCORRETA"""
755;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;218;500;"""SENHA INCORRETA"""
758;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;216;500;"""SENHA INCORRETA"""
786;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:58;169;500;"""SENHA INCORRETA"""
729;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;152;500;"""SENHA INCORRETA"""
913;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;252;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
946;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;252;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
154;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;119;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
364;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;363;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
965;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:01;252;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
64;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;118;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
193;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;251;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
270;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;251;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
452;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;366;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
978;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:01;250;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
120;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:59;117;500;"""CHAVE PIX INCORRETA"""
280;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;243;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
997;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;368;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
81;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;241;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
330;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:01;241;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
777;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;240;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
935;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;239;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
304;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;114;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
106;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;235;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
210;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;234;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
813;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;231;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
457;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;373;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
223;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:03;373;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
130;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:01;231;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
436;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;111;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
992;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;111;500;"""CHAVE PIX INCORRETA"""
987;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;230;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
247;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;228;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
293;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;377;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
511;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;228;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
522;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;227;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
259;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;226;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
597;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;225;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
880;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;224;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
893;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;106;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
517;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;224;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
693;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:03;383;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
244;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;104;500;"""CLIENTE NAO CADASTRADO"""
466;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:03;385;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
795;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;220;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
871;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;103;500;"""CHAVE PIX INCORRETA"""
186;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;216;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
559;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;216;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
402;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;100;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
85;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;214;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
784;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;99;500;"""SENHA INCORRETA"""
171;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;214;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
565;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;98;500;"""CLIENTE NAO CADASTRADO"""
289;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:01;214;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
55;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;213;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
768;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;213;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
879;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:02;390;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
156;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;206;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
594;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;206;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
983;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;203;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
689;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;201;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
462;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;198;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
898;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;198;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
329;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;400;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
95;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;403;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
160;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;195;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
40;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:58;194;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
645;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;193;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
662;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;406;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
10;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;187;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
458;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:58;182;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
190;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;180;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
150;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;86;500;"""CHAVE PIX INCORRETA"""
917;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;413;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
214;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;178;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
236;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:58;82;500;"""CLIENTE NAO CADASTRADO"""
325;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;177;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
785;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;82;500;"""SENHA INCORRETA"""
1;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;173;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
111;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;171;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
323;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:56;79;500;"""CLIENTE NAO CADASTRADO"""
235;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;171;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
348;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;171;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
